Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-08-01,4.02547,4.07406,4.02547,4.05786,1278395.9071266
2018-08-02,4.03356,4.09836,4.00927,4.00927,3245877.2111584
2018-08-03,4.02547,4.03356,3.98496,4.01737,2441930.8728458
2018-08-06,4.00117,4.09026,4.00117,4.05786,1373480.400006
2018-08-07,4.04977,4.07406,4.03356,4.05786,1241556.7467332
2018-08-08,4.04977,4.07406,4.01737,4.07406,3142667.5585985
2018-08-09,4.03356,4.08217,4.03356,4.04977,1054142.2407266
2018-08-10,4.04167,4.04167,3.92017,3.92017,2802467.7030537
2018-08-13,3.92017,3.93638,3.87158,3.90398,1118266.9244356
2018-08-14,3.92017,4.00927,3.92017,4.00927,870510.66881212
2018-08-16,3.96877,3.98496,3.90398,3.93638,2085318.9602226
2018-08-17,3.92017,3.96067,3.92017,3.94448,2716412.12565
2018-08-20,3.95257,3.96877,3.85538,3.88778,1833509.3845519
2018-08-21,3.89588,3.94448,3.87967,3.91207,1139187.883376
2018-08-22,3.89588,4.04167,3.88778,3.96067,1772166.3426542
2018-08-23,3.96877,4.00927,3.92827,4.00117,982036.8501075
2018-08-24,4.00927,4.00927,3.91207,3.93638,1502358.1987076
2018-08-27,3.95257,4.05786,3.95257,4.05786,1246319.9842424
2018-08-28,4.05786,4.10647,4.00927,4.10647,1118463.2320468
2018-08-29,4.08217,4.09026,4.00117,4.03356,1764079.4567846
2018-08-30,4.00927,4.02547,3.92017,3.92017,1917498.1761625
2018-08-31,3.92017,3.94448,3.89588,3.93638,1518478.8809669
2018-09-03,3.92827,3.97687,3.91207,3.96877,1791944.0258212
2018-09-04,3.96877,3.99307,3.83917,3.83917,1962324.2166612
2018-09-05,3.83109,3.87158,3.75818,3.76628,2162222.1582447
2018-09-06,3.77438,3.77438,3.67719,3.72579,1848307.7683736
2018-09-07,3.74198,3.75009,3.6529,3.6529,3289397.0035274
2018-09-10,3.6529,3.71769,3.64478,3.70959,1727439.0732806
2018-09-11,3.70959,3.74198,3.67719,3.68529,2016658.2125923
2018-09-12,3.66099,3.70148,3.54759,3.58,6013281.164793
2018-09-13,3.58,3.62858,3.5557,3.5557,3546776.0360161
2018-09-14,3.58,3.5962,3.5557,3.5557,2364706.6686672
2018-09-17,3.5395,3.5395,3.4423,3.4504,3326697.9189307
2018-09-18,3.4504,3.54759,3.42611,3.52329,2370916.9031594
2018-09-19,3.5152,3.5719,3.4828,3.52329,1715793.9576283
2018-09-20,3.5395,3.68529,3.53139,3.58808,1851547.4612777
2018-09-21,3.5962,3.66909,3.5557,3.60429,16676546.397373
2018-09-24,3.62858,3.67719,3.60429,3.62049,2257542.4671852
2018-09-25,3.62858,3.68529,3.62858,3.64478,1041287.1787916
2018-09-26,3.64478,3.72579,3.64478,3.70959,821336.22952979
2018-09-27,3.70148,3.77438,3.66909,3.76628,1100139.9536971
2018-09-28,3.70148,3.73388,3.5962,3.5962,3083324.6319846
2018-10-01,3.6124,3.69338,3.60429,3.64478,915813.27998958
2018-10-02,3.63669,3.69338,3.60429,3.69338,911959.97147065
2018-10-03,3.70959,3.70959,3.62858,3.64478,769820.91458199
2018-10-04,3.63669,3.64478,3.60429,3.62049,920511.08162832
2018-10-05,3.60429,3.74198,3.60429,3.71769,1431268.9160382
2018-10-08,3.69338,3.69338,3.5962,3.60429,1361013.0147371
2018-10-09,3.60429,3.62049,3.5962,3.60429,1827575.70921
2018-10-10,3.62049,3.62049,3.5962,3.5962,1932542.2531581
2018-10-11,3.54759,3.6124,3.52329,3.5719,3871516.9758397
2018-10-12,3.58808,3.63669,3.56379,3.60429,3920213.6098044
2018-10-15,3.60429,3.62049,3.5719,3.5719,2056425.9368455
2018-10-16,3.5719,3.63669,3.5719,3.60429,2196730.3200851
2018-10-17,3.62049,3.67719,3.60429,3.62858,3255787.6589256
2018-10-18,3.63669,3.70959,3.6124,3.68529,1684227.9406777
2018-10-19,3.68529,3.73388,3.66099,3.70959,1361604.4068488
2018-10-22,3.75818,3.79059,3.69338,3.70959,947141.01160098
2018-10-23,3.68529,3.75818,3.67719,3.72579,1101484.4756379
2018-10-24,3.72579,3.74198,3.66909,3.70148,1860039.3087603
2018-10-25,3.68529,3.77438,3.66909,3.72579,3560707.7032149
2018-10-26,3.72579,3.72579,3.5962,3.60429,1375058.2687298
2018-10-29,3.63669,3.63669,3.5395,3.5395,1087434.2830889
2018-10-30,3.54759,3.5962,3.54759,3.5962,1354580.5452133
2018-10-31,3.5962,3.6124,3.5071,3.5152,3857966.8121118
2018-11-02,3.53139,3.60429,3.5152,3.56379,2137415.7901696
2018-11-05,3.54759,3.6529,3.54759,3.63669,1506575.7257504
2018-11-06,3.6124,3.75009,3.60429,3.74198,2204565.3395855
2018-11-07,3.71769,3.83917,3.71769,3.80678,2128993.0824746
2018-11-08,3.82298,3.92017,3.79868,3.88778,1967431.9184692
2018-11-09,3.87158,3.87158,3.75818,3.77438,939715.89226973
2018-11-13,3.75009,3.81487,3.73388,3.74198,1360896.9586651
2018-11-14,3.72579,3.87967,3.69338,3.87967,1041906.9676018
2018-11-15,3.87967,3.95257,3.81487,3.82298,1385929.2656888
2018-11-16,3.83109,3.90398,3.67719,3.70959,1635058.4399515
2018-11-19,3.74198,3.74198,3.63669,3.67719,1477222.1820024
2018-11-20,3.64478,3.75009,3.64478,3.70148,2032178.8602665
2018-11-21,3.70148,3.87967,3.70148,3.84728,2212992.9858367
2018-11-22,3.83917,3.95257,3.81487,3.95257,2069305.6915617
2018-11-23,3.95257,3.98496,3.92017,3.97687,2055948.1315277
2018-11-26,4.00927,4.00927,3.91207,3.96067,3365589.0494485
2018-11-27,3.91207,3.95257,3.75818,3.77438,1415733.4526952
2018-11-28,3.79868,3.87158,3.79059,3.84728,2973752.8843276
2018-11-29,3.87158,3.92017,3.78248,3.84728,2183009.7761661
2018-11-30,3.82298,3.88778,3.79868,3.87158,2058350.7391464
2018-12-03,3.92827,3.97687,3.86347,3.88778,1295342.5629198
2018-12-04,3.87967,3.93638,3.84728,3.88778,2366537.6383992
2018-12-05,3.87158,4.04167,3.86347,4.01737,4999941.2758553
2018-12-06,3.97687,4.00117,3.83109,3.86347,2820632.9476033
2018-12-07,3.87967,4.00117,3.86347,3.92017,3842821.494713
2018-12-10,3.89588,3.96877,3.86347,3.86347,1159061.8683902
2018-12-11,3.89588,3.92017,3.80678,3.82298,1356655.97348
2018-12-12,3.82298,3.86347,3.69338,3.79059,4135522.3161853
2018-12-13,3.80678,3.88778,3.77438,3.85538,3074456.2195875
2018-12-14,3.82298,3.98496,3.79059,3.95257,2753390.8002575
2018-12-17,3.95257,3.96877,3.82298,3.86347,2957991.4820359
2018-12-18,3.84728,3.94448,3.83917,3.87967,2286773.7816658
2018-12-19,3.86347,4.00927,3.86347,4.00927,2582085.8647586
2018-12-20,3.93638,4.00927,3.89588,3.91207,1782276.8019498
2018-12-21,3.88778,3.95257,3.77438,3.84728,5205958.0886402
2018-12-27,3.87967,3.95257,3.79059,3.79059,970222.58890353
2018-12-28,3.80678,3.93638,3.80678,3.87967,1412818.469865
2019-01-02,3.87967,4.04977,3.83917,4.00117,1847032.3862205
2019-01-03,3.99307,4.09836,3.99307,4.08217,2799944.1008068
2019-01-04,4.07406,4.21175,4.07406,4.21175,3162424.2529016
2019-01-07,4.21175,4.22796,4.06597,4.18746,2865465.1612973
2019-01-08,4.15506,4.19556,4.11456,4.15506,1863879.0362496
2019-01-09,4.17126,4.26035,4.13076,4.21175,1677147.2856453
2019-01-10,4.17936,4.18746,4.13076,4.14696,952749.97686899
2019-01-11,4.18746,4.20365,4.07406,4.19556,2274012.5522997
2019-01-14,4.18746,4.24415,4.13076,4.23606,1675610.1600105
2019-01-15,4.24415,4.29275,4.21986,4.26035,2142367.9274555
2019-01-16,4.29275,4.37375,4.26845,4.34944,2295632.3169504
2019-01-17,4.34944,4.45475,4.34944,4.45475,2879072.1184223
2019-01-18,4.46284,4.50334,4.34136,4.41425,3538187.8866866
2019-01-21,4.41425,4.41425,4.35755,4.37375,1146056.1804894
2019-01-22,4.38994,4.42234,4.35755,4.39805,2153089.5330877
2019-01-23,4.40615,4.45475,4.38994,4.41425,4685408.3318133
2019-01-24,4.43854,4.53574,4.39805,4.53574,3203130.3028435
2019-01-25,4.56004,4.65723,4.49524,4.61674,5602083.3898696
2019-01-28,4.61674,4.67344,4.60863,4.64103,5751972.2761634
2019-01-29,4.64103,4.69773,4.55194,4.56813,1507421.4535093
2019-01-30,4.55194,4.60863,4.46284,4.48714,1416124.8332784
2019-01-31,4.53574,4.64913,4.47094,4.53574,2858578.344598
2019-02-01,4.56004,4.57624,4.50334,4.57624,936563.8587392
2019-02-04,4.56004,4.60053,4.47904,4.50334,1314817.7595163
2019-02-05,4.52764,4.55194,4.43044,4.47094,1479603.800757
2019-02-06,4.48714,4.57624,4.47094,4.51145,1673037.1722009
2019-02-07,4.47904,4.50334,4.37375,4.38994,1007503.7500818
2019-02-08,4.37375,4.39805,4.30895,4.31705,1741373.2097576
2019-02-11,4.30086,4.42234,4.30086,4.37375,1706002.0352113
2019-02-12,4.43044,4.46284,4.37375,4.41425,2200049.0298892
2019-02-13,4.42234,4.42234,4.30895,4.30895,1395431.0479258
2019-02-14,4.30895,4.43044,4.30895,4.40615,1826837.3950497
2019-02-15,4.40615,4.45475,4.34136,4.41425,2333008.5453366
2019-02-18,4.41425,4.41425,4.32515,4.39805,1312123.7770786
2019-02-19,4.37375,4.43854,4.33325,4.41425,1348377.7185555
2019-02-20,4.35755,4.40615,4.32515,4.38185,1248764.5695892
2019-02-21,4.41425,4.53574,4.39805,4.43044,6554266.6674082
2019-02-22,4.38185,4.49524,4.38185,4.48714,3776584.3435653
2019-02-25,4.48714,4.55194,4.38185,4.40615,1786863.4860727
2019-02-26,4.38185,4.38994,4.32515,4.37375,1558266.3594453
2019-02-27,4.35755,4.37375,4.30895,4.34136,1387246.6255702
2019-02-28,4.31705,4.43854,4.30895,4.38994,1941683.5207883
2019-03-01,4.41425,4.43854,4.34944,4.37375,3076430.4074509
2019-03-04,4.37375,4.41425,4.34136,4.38994,1012970.7318575
2019-03-05,4.35755,4.41829,4.35755,4.41425,3922259.4067334
2019-03-06,4.41425,4.45475,4.39805,4.39805,2958707.5726931
2019-03-07,4.43044,4.43044,4.31705,4.33325,1265207.4926443
2019-03-08,4.33325,4.37375,4.23606,4.35755,936182.3552684
2019-03-11,4.35755,4.41829,4.34136,4.3616,1965987.3907642
2019-03-12,4.39805,4.42234,4.3373,4.35755,1639387.0845101
2019-03-13,4.34541,4.35755,4.25225,4.29275,1813703.3046863
2019-03-14,4.30895,4.38185,4.30895,4.36565,954787.13132468
2019-03-15,4.37375,4.4426,4.34541,4.38994,8343519.1800699
2019-03-18,4.43044,4.48714,4.37375,4.39805,1296764.8671217
2019-03-19,4.39805,4.47094,4.39805,4.4507,1154213.4407857
2019-03-20,4.4507,4.46284,4.40615,4.43044,654253.75962996
2019-03-21,4.4426,4.48309,4.40209,4.42234,875207.23581179
2019-03-22,4.43044,4.45475,4.313,4.35755,976789.63408525
2019-03-25,4.30895,4.51145,4.29275,4.47498,1373123.5893164
2019-03-26,4.47094,4.47094,4.38185,4.43854,1149790.9636581
2019-03-27,4.45475,4.45475,4.21175,4.29275,3336503.4223774
2019-03-28,4.29275,4.31705,4.2563,4.27656,1432785.0528088
2019-03-29,4.27656,4.30086,4.13481,4.15506,4062614.4101746
2019-04-01,4.19151,4.25225,4.16317,4.17126,2094993.5919285
2019-04-02,4.17936,4.34136,4.17936,4.28465,1985374.9279871
2019-04-03,4.29275,4.31705,4.26035,4.31705,1167869.7834731
2019-04-04,4.26845,4.37375,4.26845,4.30086,660859.07862267
2019-04-05,4.30086,4.35755,4.21175,4.21175,771281.49259477
2019-04-08,4.22796,4.2563,4.16721,4.1996,1250638.7516885
2019-04-09,4.21175,4.24415,4.11456,4.11456,1576290.8551415
2019-04-10,4.11861,4.17531,4.11456,4.13481,2708447.4690476
2019-04-11,4.15911,4.15911,4.06597,4.07811,846131.48585325
2019-04-12,4.11456,4.15101,4.06597,4.11456,729767.9887049
2019-04-15,4.12267,4.13886,4.04005,4.04005,810683.76368509
2019-04-16,4.07002,4.07811,3.93638,3.95257,1470813.1706209
2019-04-17,3.96067,4.02871,3.96067,3.99307,1820183.9251335
2019-04-18,4.01737,4.03195,3.98496,4.00117,567678.39918013
2019-04-23,4.02547,4.02547,3.93799,3.94609,828147.73324619
2019-04-24,3.94934,4.05786,3.94934,4.05382,1932738.5607692
2019-04-25,4.06597,4.09026,4.04167,4.09026,1189752.5262445
2019-04-26,4.09026,4.10647,4.01251,4.10647,1228210.2984509
2019-04-29,4.13076,4.15506,4.00278,4.00927,995228.96850695
2019-04-30,4.04167,4.04167,3.9137,3.99793,2425305.2232092
2019-05-02,4.01737,4.01737,3.90074,3.91531,1572958.5643076
2019-05-06,3.88778,3.91531,3.84728,3.85538,2235660.9590529
2019-05-07,3.87158,3.90883,3.81974,3.8408,1571752.321942
2019-05-08,3.84728,3.88454,3.79544,3.80678,1991792.5818422
2019-05-09,3.80678,3.83756,3.7679,3.78086,1341839.0700723
2019-05-10,3.86023,3.86023,3.7517,3.7841,1235016.8636109
2019-05-13,3.79059,3.80678,3.74198,3.79059,1253419.1588607
2019-05-14,3.77438,3.82136,3.73388,3.78086,1426955.0871484
2019-05-15,3.7679,3.80678,3.74198,3.75818,1511155.0020389
2019-05-16,3.75009,3.78572,3.72579,3.74198,1639198.1847334
2019-05-17,3.72579,3.81649,3.72579,3.79544,2018268.1819318
2019-05-20,3.76628,3.78896,3.72579,3.77924,675980.93787924
2019-05-21,3.75981,3.98496,3.75981,3.97039,5165027.3343886
2019-05-22,3.9785,4.04653,3.93638,4.02223,1404495.7679341
2019-05-23,4.04977,4.04977,3.94609,3.95742,3282736.1257768
2019-05-24,3.93638,3.96877,3.9218,3.93313,902775.49147314
2019-05-27,3.91531,4.11052,3.90559,4.08217,2306800.8619239
2019-05-28,4.05786,4.12267,4.04814,4.09026,7003071.5482228
2019-05-29,4.04329,4.08621,4.01251,4.04814,4624264.066805
2019-05-30,4.02871,4.17531,4.02871,4.13076,4279700.9968078
2019-05-31,4.09836,4.17126,4.09431,4.17126,1563075.2785998
2019-06-03,4.16317,4.22796,4.12267,4.21175,1418928.698593
2019-06-04,4.19151,4.25225,4.15506,4.17531,2544128.1213733
2019-06-05,4.17531,4.1834,4.06597,4.11861,2077995.0812946
2019-06-06,4.21175,4.92452,4.19556,4.76252,16150891.408016
2019-06-07,4.69773,5.1594,4.68963,5.13106,8750329.0477595
2019-06-10,4.98931,5.09865,4.98931,5.04601,2483470.3041561
2019-06-11,5.04601,5.2971,4.95692,5.26064,4519451.8527399
2019-06-12,5.25255,5.39429,5.20394,5.32544,7331886.7969579
2019-06-13,5.3214,5.42264,5.28089,5.30519,6646946.0833907
2019-06-14,5.26469,5.35784,5.26469,5.2971,2773626.5345174
2019-06-17,5.26469,5.30519,5.20394,5.27684,7107407.191609
2019-06-18,5.2971,5.91266,5.27279,5.9005,12387336.210494
2019-06-19,5.89646,6.0382,5.79116,5.79927,4659859.9456608
2019-06-21,5.83167,5.92886,5.77091,5.83167,6539925.10004
2019-06-24,5.86407,5.86407,5.70612,5.79521,3333308.1764796
2019-06-25,5.75067,5.89646,5.60892,5.64538,3788404.7779646
2019-06-26,5.63323,5.65753,5.48744,5.50768,2058779.1589016
2019-06-27,5.48744,5.58058,5.32948,5.33354,5716831.9791221
2019-06-28,5.3214,5.46719,5.3133,5.41049,2844304.6823785
2019-07-01,5.45909,5.64538,5.43883,5.46719,2954185.0898014
2019-07-02,5.43479,5.60083,5.34569,5.48338,2625384.6567351
2019-07-03,5.43883,5.57653,5.43883,5.49958,1399275.7139713
2019-07-04,5.55223,5.57249,5.38619,5.45503,702946.68967732
2019-07-05,5.43073,5.45503,5.28494,5.2971,777705.31964506
2019-07-08,5.2971,5.45909,5.26469,5.40645,1156949.4009515
2019-07-09,5.3538,5.43479,5.34569,5.41454,1568785.484271
2019-07-10,5.40239,5.50363,5.36594,5.43479,2944700.5925113
2019-07-11,5.44288,5.44288,5.36998,5.37809,954221.66663334
2019-07-12,5.42669,5.42669,5.19585,5.2323,857908.70788529
2019-07-15,5.22419,5.28494,5.20394,5.21611,717674.69907246
2019-07-16,5.22419,5.38619,5.21611,5.27684,1550725.1840421
2019-07-17,5.26875,5.30519,5.06626,5.1108,2230222.3739757
2019-07-18,5.06221,5.08651,4.96906,5.00146,2045047.5032312
2019-07-19,5.02172,5.12701,4.96906,5.08651,2023480.8280602
2019-07-22,5.03386,5.09056,4.94476,4.98122,3340528.3457263
2019-07-23,5.00551,5.23636,4.99741,5.1675,2526997.5043594
2019-07-24,5.17561,5.22825,5.12701,5.1837,732966.93851987
2019-07-25,5.41049,5.46314,5.1837,5.22419,2993357.7180258
2019-07-26,5.22419,5.30925,5.1837,5.2971,1416834.7507403
2019-07-29,5.27279,5.41049,5.21611,5.30519,1481870.5980786
2019-07-30,5.2566,5.45098,5.2404,5.45098,2494072.1497992
2019-07-31,5.45098,5.53602,5.41859,5.47528,2941823.883492
2019-08-01,5.42669,5.50768,5.3133,5.42264,2159723.2487789
2019-08-02,5.34569,5.45909,5.34164,5.38619,1876157.5217416
2019-08-05,5.3619,5.42669,5.30519,5.34569,1860915.9024958
2019-08-06,5.30519,5.47528,5.30519,5.3538,1685613.2057075
2019-08-07,5.32948,5.44288,5.30519,5.34974,1750910.7965274
2019-08-08,5.34569,5.43073,5.32544,5.32544,2036638.3765658
2019-08-09,5.3214,5.39429,5.3133,5.34164,1417132.2987548
2019-08-12,5.37404,5.38215,5.13915,5.1675,1746799.448444
2019-08-13,5.10271,5.1837,4.90021,5.10271,3501715.4140952
2019-08-14,5.1108,5.1675,5.01767,5.09056,1699653.5211439
2019-08-16,5.17155,5.17155,4.71392,4.74634,2804160.3932107
2019-08-19,4.79492,4.97311,4.74634,4.87592,2031523.2669236
2019-08-20,4.92452,5.05815,4.83947,4.99336,1387908.3921085
2019-08-21,5.02172,5.0946,4.87592,4.88402,1142122.6204313
2019-08-22,4.89618,4.96501,4.82327,4.88806,852117.0160358
2019-08-23,4.94071,4.94882,4.74228,4.83947,1029384.023575
2019-08-26,4.75848,4.89618,4.72203,4.84353,1076381.7941874
2019-08-27,4.84353,4.90021,4.77873,4.80707,5530558.2796107
2019-08-28,4.73823,4.99741,4.73823,4.89618,2472630.1731737
2019-08-29,4.87592,5.07841,4.87592,5.04601,1326506.0875358
2019-08-30,5.10271,5.26469,5.08651,5.16345,2608055.262832
2019-09-02,5.20394,5.26064,5.17155,5.26064,892341.55674279
2019-09-03,5.26469,5.26469,4.91237,4.98122,2587231.8403776
2019-09-04,5.02172,5.07031,4.91642,4.95692,1366467.6501221
2019-09-05,4.95287,4.97311,4.77873,4.85163,1640006.8733202
2019-09-06,4.88806,4.92856,4.83542,4.90832,1753588.7286573
2019-09-09,4.92452,4.94071,4.80707,4.84353,2099302.4822621
2019-09-10,4.83542,4.88402,4.76657,4.79898,1629270.4520193
2019-09-11,4.80302,4.82327,4.73013,4.76252,1728293.4435128
2019-09-12,4.76252,4.80707,4.73823,4.77873,1409796.0734362
2019-09-13,4.77467,4.84353,4.68153,4.73823,2231003.9005032
2019-09-16,4.73823,4.80302,4.66938,4.78683,1450409.5254483
2019-09-17,4.70583,4.89618,4.70583,4.85971,1921245.3057219
2019-09-18,4.84353,4.98931,4.83542,4.98525,1609661.9144039
2019-09-19,4.98931,5.00146,4.70178,4.76252,1397559.5656722
2019-09-20,4.77873,4.78683,4.64508,4.64913,5189809.0096823
2019-09-23,4.64913,4.73013,4.59244,4.60458,2624004.3302615
2019-09-24,4.61674,4.64103,4.53574,4.61269,2124699.0078098
2019-09-25,4.60863,4.60863,4.4264,4.4507,2273219.9140205
2019-09-26,4.45475,4.52764,4.41019,4.47904,2261342.6862243
2019-09-27,4.49524,4.57219,4.4669,4.51549,663046.85904418
2019-09-30,4.51954,4.51954,4.4426,4.47498,1643728.0754593
2019-10-01,4.47904,4.47904,4.34944,4.42234,2397048.0389502
2019-10-02,4.37779,4.41829,4.34541,4.35755,1055960.8640679
2019-10-03,4.33325,4.5074,4.33325,4.45879,2403331.1171472
2019-10-04,4.47094,4.49524,4.38185,4.38185,1576695.8167545
2019-10-07,4.36969,4.47498,4.36565,4.45879,1066947.917099
2019-10-08,4.45475,4.58029,4.4426,4.51954,1248444.7980716
2019-10-09,4.53574,4.53574,4.43044,4.47094,1076776.8786879
2019-10-10,4.45475,4.63294,4.45475,4.60863,1698741.1228756
2019-10-11,4.64913,4.66533,4.58029,4.60053,818369.39185885
2019-10-14,4.60053,4.68963,4.54383,4.64913,809175.03474882
2019-10-15,4.69367,4.69367,4.58433,4.61674,466284.90068349
2019-10-16,4.63698,4.63698,4.56813,4.60863,815075.37483595
2019-10-17,4.63294,4.66938,4.59244,4.62079,975458.6931742
2019-10-18,4.59244,4.68963,4.59244,4.64913,1007848.2143807
2019-10-21,4.68963,4.78278,4.67344,4.77873,1467112.9573459
2019-10-22,4.79492,4.88806,4.77873,4.87592,1311843.514011
2019-10-23,4.85971,4.85971,4.79898,4.82732,813688.87516702
2019-10-24,4.79492,4.82327,4.74228,4.81922,1211409.3300672
2019-10-25,4.81922,4.81922,4.71392,4.71798,800206.6165875
2019-10-28,4.72203,4.82732,4.71392,4.80707,723113.28414964
2019-10-29,4.88402,5.16345,4.88402,5.14321,3777183.1435114
2019-10-30,5.14321,5.22014,5.10271,5.1594,1598009.3909173
2019-10-31,5.1837,5.1837,5.00957,5.06221,1484197.8927144
2019-11-04,5.0946,5.30519,5.0946,5.27279,2527181.4655799
2019-11-05,5.28089,5.32948,5.24445,5.2971,1836746.6081778
2019-11-06,5.28089,5.28089,5.07841,5.13915,1054795.3647915
2019-11-07,5.1999,5.208,5.05815,5.07436,854401.09830431
2019-11-08,5.09056,5.19585,5.09056,5.12701,930806.7367835
2019-11-12,5.10271,5.1837,5.10271,5.1513,1005364.1205838
2019-11-13,5.1594,5.30115,5.08651,5.2971,1651843.3580274
2019-11-14,5.27279,5.36998,5.19585,5.24445,1124049.9738116
2019-11-15,5.2566,5.3538,5.18776,5.3538,730727.30325768
2019-11-18,5.3538,5.41049,5.30519,5.38215,1447399.4754102
2019-11-19,5.41859,5.49149,5.34569,5.41454,1116343.3567738
2019-11-20,5.32948,5.44288,5.32948,5.35784,925558.28612219
2019-11-21,5.34569,5.43479,5.32948,5.39833,1411862.8592294
2019-11-22,5.33759,5.45098,5.33759,5.36998,835975.34491231
2019-11-25,5.36594,5.36998,5.289,5.31734,1163334.9541908
2019-11-26,5.31734,5.36998,5.25255,5.36998,3582943.5527586
2019-11-27,5.34569,5.36998,5.13915,5.17965,1409544.2070671
2019-11-28,5.14321,5.27684,5.07841,5.2323,715018.99044567
2019-11-29,5.1594,5.2566,5.13915,5.17561,667348.34154335
2019-12-02,5.16345,5.39429,5.07031,5.37809,2119376.4788046
2019-12-03,5.34164,5.34569,5.1837,5.26469,1055065.7507465
2019-12-04,5.22419,5.3538,5.17561,5.30925,1435727.1976986
2019-12-05,5.33759,5.71017,5.30925,5.63323,3228961.4213418
2019-12-06,5.55628,5.68992,5.52388,5.68588,3510530.7370126
2019-12-09,5.64538,5.66967,5.49149,5.62512,1824182.921062
2019-12-10,5.58868,5.63728,5.44288,5.63728,759733.91342864
2019-12-11,5.63728,5.65753,5.32544,5.51173,2875223.7484596
2019-12-12,5.53199,5.70612,5.48744,5.67372,2465234.68518
2019-12-13,5.63728,5.83167,5.63728,5.82357,2127050.9952268
2019-12-16,5.81546,5.94911,5.80332,5.83571,2316538.4602221
2019-12-17,5.86407,6.0706,5.86407,6.0706,5637461.9722502
2019-12-18,6.07464,6.07464,5.92076,5.95721,5153279.7436941
2019-12-19,5.92481,5.98961,5.90456,5.92481,2647347.6510457
2019-12-20,5.89646,6.01796,5.76687,5.79521,6204966.2873222
2019-12-23,5.79116,5.85596,5.65348,5.71017,1294875.8693537
2019-12-27,5.76687,5.85192,5.71827,5.77496,734607.773836
2019-12-30,5.71827,5.83975,5.71827,5.76687,988798.96826133
2020-01-02,5.76687,5.92481,5.71827,5.85596,1531637.6641117
2020-01-03,5.76282,5.80332,5.65348,5.75472,2043836.3223094
2020-01-07,5.73446,5.88836,5.68588,5.74663,1547484.2564988
2020-01-08,5.80737,5.80737,5.58868,5.65348,898525.86381465
2020-01-09,5.66967,5.81142,5.60083,5.78711,1956427.5804913
2020-01-10,5.81546,5.81952,5.72232,5.81952,1204578.0721257
2020-01-13,5.73041,5.90456,5.72637,5.79116,1333253.3900208
2020-01-14,5.72232,5.96125,5.72232,5.91672,1522066.7420871
2020-01-15,5.87621,5.97746,5.83167,5.97746,1159797.7132724
2020-01-16,5.99365,6.28929,5.99365,6.28929,4088828.2667827
2020-01-17,6.26499,6.44318,6.25285,6.37028,2161720.8947846
2020-01-20,6.39863,6.43913,6.26094,6.28523,3002008.8339477
2020-01-21,6.20019,6.24879,5.97746,6.17184,1580457.7619826
2020-01-22,6.17184,6.19615,5.941,6.02605,4194684.9854959
2020-01-23,5.99771,6.0463,5.85192,5.99771,838422.39953727
2020-01-24,5.97341,5.98961,5.76282,5.92076,1328523.4877664
2020-01-27,5.80332,5.89241,5.65753,5.71422,2019192.9265907
2020-01-28,5.70612,5.94911,5.67372,5.83167,1128016.8691244
2020-01-29,5.80737,5.92886,5.79521,5.87217,1361194.5066795
2020-01-30,5.79521,5.86407,5.74257,5.74257,2784919.7780363
2020-01-31,5.64538,5.67372,5.45909,5.67372,5766427.4303254
2020-02-03,5.71017,5.71017,5.51173,5.56437,2411771.109789
2020-02-04,5.50768,5.60892,5.43073,5.54818,2702815.0456374
2020-02-05,5.49149,5.61298,5.46719,5.52388,1502101.3937823
2020-02-06,5.58868,5.66157,5.49958,5.54008,1367794.8871159
2020-02-07,5.50768,5.67372,5.50768,5.56437,2004805.6775773
2020-02-10,5.56842,5.74257,5.56842,5.66967,2132169.8087864
2020-02-11,5.74663,5.79116,5.71017,5.73446,1862901.2021108
2020-02-12,5.73446,5.75877,5.67777,5.68588,1738764.4174152
2020-02-13,5.76687,5.77496,5.47528,5.75877,4432233.2453377
2020-02-14,5.81952,6.022,5.81142,5.86407,6595036.9185814
2020-02-17,5.89646,5.90861,5.78307,5.88836,2809580.4587018
2020-02-18,5.79116,5.93291,5.79116,5.93291,1146400.6447883
2020-02-19,5.89241,6.103,5.89241,5.98961,2668788.393032
2020-02-20,6.0139,6.14755,5.99771,6.0544,2482151.7096356
2020-02-21,6.00985,6.08681,5.98961,6.03011,1529258.5146352
2020-02-24,5.91266,5.98961,5.80737,5.83571,2052792.39408
2020-02-25,5.83167,5.92481,5.70612,5.81952,2089574.7610764
2020-02-26,5.81546,5.88026,5.55628,5.64133,3061843.146909
2020-02-27,5.53602,5.63323,5.26875,5.32948,2850544.5482081
2020-02-28,5.2323,5.28494,4.96501,4.99741,6246271.1372102
2020-03-02,5.1513,5.22419,4.94882,5.1837,4148566.277897
2020-03-03,5.58868,5.58868,5.1918,5.32544,4377591.8242797
2020-03-04,5.33759,5.42669,5.26469,5.41859,4617611.8315278
2020-03-05,5.48338,5.48338,5.29305,5.36594,2781720.8282214
2020-03-06,5.16345,5.39833,5.16345,5.34569,5022043.7843801
2020-03-09,5.04196,5.2404,4.69367,5.08246,6104676.5561488
2020-03-10,5.26469,5.26469,4.93261,4.93261,3917401.1020164
2020-03-11,4.94071,4.94476,4.66938,4.71798,3330790.7474281
2020-03-12,4.61674,4.65723,4.15506,4.16317,3699086.0495145
2020-03-13,4.42234,4.43854,4.09836,4.17126,7123626.6449935
